copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01
979_0,104150,115286,94380,111036,0,109767,114607,116259,96811,0,118478,106999,0,106148,108881,102614,117107,0,0,112913,98694,101155,116492,112122
979_1,0,102614,0,118478,111036,108881,94380,101155,112913,116259,114607,112122,109767,106148,96811,106999,0,0,115286,116492,0,104150,117107,98694
97_2,0,83300,93999,85844,92561,88010,81897,83889,0,82256,92757,0,92991,175334,94493,92668,89452,80134,0,0,88881,81293,89284,84513
980_1,0,112331,0,117591,122301,129424,121818,124216,114421,113283,118970,120268,123662,117694,114895,119492,0,121979,118397,123080,0,115640,120992,116278
980_2,0,124216,123662,120992,122301,129424,117694,114895,0,115640,113283,0,117591,119492,120268,118397,114421,123080,0,121979,112331,116278,121818,118970
981_0,94238,90549,93704,97447,0,98400,95797,92830,92108,91340,96620,94684,0,99178,100587,88755,100352,0,0,92046,97903,97560,96148,99431
981_1,0,88755,0,96620,97447,100587,93704,97560,92046,92830,95797,99431,98400,99178,92108,94684,0,91340,90549,96148,0,94238,100352,97903
981_2,0,97560,98400,100352,97447,100587,99178,92108,0,94238,92830,0,96620,94684,99431,90549,92046,96148,0,91340,88755,97903,93704,95797
982_1,0,179371,0,180881,188767,200654,204887,186098,196349,182420,209139,183788,0,198776,202756,185029,0,0,0,192844,0,211754,189869,194391
982_2,0,186098,0,189869,188767,200654,198776,202756,0,211754,182420,0,180881,185029,183788,0,196349,192844,0,0,179371,194391,204887,209139
983_1,0,102307,0,107373,112901,108080,111136,111542,109899,113566,113218,110582,108503,110534,108852,105266,0,0,112115,103125,0,111289,106101,104229
983_2,0,111542,108503,106101,112901,108080,110534,108852,0,111289,113566,0,107373,105266,110582,112115,109899,103125,0,0,102307,104229,111136,113218
984_0,105565,104498,101356,109340,0,103639,102901,99494,105720,0,102122,100992,0,106691,99728,96359,107114,0,0,100299,99898,97851,106217,104636
984_1,0,96359,0,102122,109340,99728,101356,97851,100299,99494,102901,104636,103639,106691,105720,100992,0,0,104498,106217,0,105565,107114,99898
984_2,0,97851,103639,107114,109340,99728,106691,105720,0,105565,99494,0,102122,100992,104636,104498,100299,106217,0,0,96359,99898,101356,102901
985_0,110010,111858,107966,107304,0,104961,114387,100829,105630,115112,112832,108612,0,106514,114144,102142,114984,0,0,103357,103767,111162,109153,109852
985_1,0,102142,0,112832,107304,114144,107966,111162,103357,100829,114387,109852,104961,106514,105630,108612,0,115112,111858,109153,0,110010,114984,103767
985_2,0,111162,104961,114984,107304,114144,106514,105630,0,110010,100829,0,112832,108612,109852,111858,103357,109153,0,115112,102142,103767,107966,114387
986_0,89217,106287,90699,95761,0,91761,93101,90846,91052,96321,88581,89929,0,95061,87996,116558,93796,0,0,85940,92234,84203,94289,94613
986_1,0,116558,0,88581,95761,87996,90699,84203,85940,90846,93101,94613,91761,95061,91052,89929,0,96321,106287,94289,0,89217,93796,92234
987_0,131703,0,119487,130945,0,0,128622,112494,115614,0,122710,121133,0,118369,129705,134928,126060,0,0,113660,136146,124058,116575,132823
988_0,114443,116701,113450,117676,0,115043,120490,107471,109340,118569,111156,112161,0,113969,112913,106379,115938,0,0,105087,108493,110038,119223,115433
989_2,0,100565,125584,103434,102906,105060,101528,95474,0,101951,98450,0,102341,99600,99077,105584,97107,97684,0,106494,94233,103824,96194,104674
98_0,168379,0,101852,108308,0,0,106206,111000,103558,0,109405,105339,0,100030,0,115311,116563,0,0,97479,120135,119173,98803,113646
98_1,0,115311,0,109405,108308,0,101852,119173,97479,111000,106206,113646,0,100030,103558,105339,0,0,0,98803,0,168379,116563,120135
98_2,0,119173,0,116563,108308,0,100030,103558,0,168379,111000,0,109405,105339,113646,0,97479,98803,0,0,115311,120135,101852,106206
990_0,107506,106956,95238,102078,0,104598,105617,106740,97661,108105,109038,98684,0,102922,100323,103446,106109,0,0,100943,96705,105131,103654,102566
990_1,0,103446,0,109038,102078,100323,95238,105131,100943,106740,105617,102566,104598,102922,97661,98684,0,108105,106956,103654,0,107506,106109,96705
990_2,0,105131,104598,106109,102078,100323,102922,97661,0,107506,106740,0,109038,98684,102566,106956,100943,103654,0,108105,103446,96705,95238,105617
991_0,111030,111646,100327,109720,0,111539,112842,106682,103610,110776,110081,104974,0,108139,112141,104362,108995,0,0,107340,101407,106138,102561,105727
991_1,0,104362,0,110081,109720,112141,100327,106138,107340,106682,112842,105727,111539,108139,103610,104974,0,110776,111646,102561,0,111030,108995,101407
991_2,0,106138,111539,108995,109720,112141,108139,103610,0,111030,106682,0,110081,104974,105727,111646,107340,102561,0,110776,104362,101407,100327,112842
992_0,161149,0,148071,156169,0,160388,216382,165430,154726,0,156904,152391,0,198104,174272,149923,159485,0,0,211147,151366,155191,153345,157771
993_0,123922,0,109029,131078,0,0,117373,125103,112295,0,111072,116040,0,122514,135710,108152,118679,0,0,113164,131849,120261,126642,114044
993_1,0,108152,0,111072,131078,135710,109029,120261,113164,125103,117373,114044,0,122514,112295,116040,0,0,0,126642,0,123922,118679,131849
993_2,0,120261,0,118679,131078,135710,122514,112295,0,123922,125103,0,111072,116040,114044,0,113164,126642,0,0,108152,131849,109029,117373
994_0,93076,93625,83334,87102,0,94231,95152,97066,85237,92457,90842,82199,0,88656,91614,84315,94641,0,0,96698,86051,89451,95690,91804
994_1,0,84315,0,90842,87102,91614,83334,89451,96698,97066,95152,91804,94231,88656,85237,82199,0,92457,93625,95690,0,93076,94641,86051
995_0,159229,0,100809,110822,0,120783,145637,128676,110068,0,114881,108328,0,123203,117110,107409,127960,0,0,119138,102548,114314,104359,112345
995_1,0,107409,0,114881,110822,117110,100809,114314,119138,128676,145637,112345,120783,123203,110068,108328,0,0,0,104359,0,159229,127960,102548
995_2,0,114314,120783,127960,110822,117110,123203,110068,0,159229,128676,0,114881,108328,112345,0,119138,104359,0,0,107409,102548,100809,145637
996_0,153120,0,181679,166147,0,174616,141606,137779,136641,0,138853,133704,0,175624,136033,129395,155398,0,0,134863,219223,132426,130952,140783
996_1,0,129395,0,138853,166147,136033,181679,132426,134863,137779,141606,140783,174616,175624,136641,133704,0,0,0,130952,0,153120,155398,219223
996_2,0,132426,174616,155398,166147,136033,175624,136641,0,153120,137779,0,138853,133704,140783,0,134863,130952,0,0,129395,219223,181679,141606
997_0,93639,79755,77370,78318,0,81700,80629,76540,75737,81380,79356,76306,0,82092,80158,73004,78539,0,0,77136,73765,78889,75229,77932
997_1,0,73004,0,79356,78318,80158,77370,78889,77136,76540,80629,77932,81700,82092,75737,76306,0,81380,79755,75229,0,93639,78539,73765
997_2,0,78889,81700,78539,78318,80158,82092,75737,0,93639,76540,0,79356,76306,77932,79755,77136,75229,0,81380,73004,73765,77370,80629
998_1,0,108599,0,117814,103209,106132,94886,103739,104840,106494,106890,101799,174472,105688,100019,100783,0,108019,102640,98960,0,107419,109047,96818
998_2,0,103739,174472,109047,103209,106132,105688,100019,0,107419,106494,0,117814,100783,101799,102640,104840,98960,0,108019,108599,96818,94886,106890
999_0,93351,88866,80821,89935,0,92273,91414,86939,83317,91094,87480,92855,0,89421,92663,90059,91760,0,0,85505,81972,88232,84084,86342
999_1,0,90059,0,87480,89935,92663,80821,88232,85505,86939,91414,86342,92273,89421,83317,92855,0,91094,88866,84084,0,93351,91760,81972
999_2,0,88232,92273,91760,89935,92663,89421,83317,0,93351,86939,0,87480,92855,86342,88866,85505,84084,0,91094,90059,81972,80821,91414
99_0,85510,89445,82577,84791,0,88622,83043,86436,81815,84303,79658,83509,0,77715,86914,88092,89911,0,0,87244,80340,81401,78569,81059
99_1,0,88092,0,79658,84791,86914,82577,81401,87244,86436,83043,81059,88622,77715,81815,83509,0,84303,89445,78569,0,85510,89911,80340
99_2,0,81401,88622,89911,84791,86914,77715,81815,0,85510,86436,0,79658,83509,81059,89445,87244,78569,0,84303,88092,80340,82577,83043
9_0,107322,100668,108872,101512,0,111527,112363,104749,107941,111023,113074,106620,0,110274,105947,167473,105637,0,0,113462,108622,112783,105397,115978
9_1,0,167473,0,113074,101512,105947,108872,112783,113462,104749,112363,115978,111527,110274,107941,106620,0,111023,100668,105397,0,107322,105637,108622
9_2,0,112783,111527,105637,101512,105947,110274,107941,0,107322,104749,0,113074,106620,115978,100668,113462,105397,0,111023,167473,108622,108872,112363
